,age,marital,default,housing,loan,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,contact_cellular,contact_telephone,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,y
6646,34,0,0,1,0,4,5,172,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14512,45,1,0,1,0,4,5,33,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10892,42,1,0,0,0,5,1,204,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23075,30,1,0,1,1,7,3,957,3,999,0,0,1.4,93.91799999999999,-42.7,4.956,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14804,56,1,0,0,0,6,4,48,2,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
23525,58,0,0,0,0,5,3,233,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27314,33,1,0,0,0,7,4,12,1,999,0,0,-1.7,94.215,-40.3,0.782,4991.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7319,32,0,0,0,1,11,4,329,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8169,49,1,0,1,0,5,4,152,1,999,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12508,29,1,0,1,0,5,1,90,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
17027,26,1,0,1,0,5,5,140,9,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14930,30,0,0,0,0,7,2,1288,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6160,28,0,0,0,0,7,3,1290,4,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
19137,29,1,0,1,0,5,3,318,1,999,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
931,50,0,0,1,0,7,5,502,2,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23551,37,0,0,0,0,5,5,132,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
26586,56,1,0,1,0,5,2,102,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8207,42,0,0,0,1,6,4,122,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29346,47,0,0,0,1,6,3,450,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31085,39,1,0,1,0,5,3,536,7,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
433,41,1,0,1,0,8,4,172,1,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
19849,49,0,0,0,0,5,2,216,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32842,43,1,0,0,0,5,1,7,6,999,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31511,47,1,0,1,0,8,3,136,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30997,48,1,0,0,0,8,2,80,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15193,34,1,0,0,0,6,4,26,24,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16934,29,0,0,0,0,8,4,121,3,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
28476,24,0,0,1,1,5,4,17,7,999,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27217,52,1,0,0,0,8,2,422,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19242,33,1,0,1,0,4,3,165,2,999,0,0,-1.8,93.075,-47.1,1.4980000000000002,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
19011,32,0,0,1,0,5,5,76,17,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
13169,40,1,0,1,0,5,3,88,1,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22252,47,1,0,0,1,5,2,93,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12132,52,0,0,1,0,5,5,258,3,999,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3516,34,1,0,1,0,5,5,69,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31173,32,0,0,0,0,7,3,168,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25923,28,1,0,1,0,7,1,236,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4638,42,1,0,1,0,11,1,252,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20928,34,0,0,0,0,6,4,128,1,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3194,34,1,0,0,0,5,1,228,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
12259,45,1,0,1,0,7,2,80,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22124,38,0,0,0,0,5,1,160,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8984,33,0,0,0,0,5,3,150,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6065,49,1,0,0,0,11,1,265,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
871,47,1,0,1,0,8,3,176,5,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16992,59,1,0,0,1,7,4,22,3,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5962,49,1,0,0,0,4,1,119,1,6,1,1,-1.8,93.749,-34.6,0.642,5008.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14567,59,1,0,1,1,10,5,142,1,999,0,0,-1.1,94.601,-49.5,0.9420000000000001,4963.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16519,29,0,0,0,0,7,2,225,2,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
25376,28,0,0,0,1,7,3,437,2,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27475,34,0,0,1,0,4,2,255,7,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31745,34,0,0,0,0,5,5,234,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14395,33,0,0,0,0,8,5,107,1,999,0,0,-1.7,94.027,-38.3,0.89,4991.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7374,47,1,0,1,0,5,1,115,1,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9074,30,0,0,0,0,5,5,13,11,999,0,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
410,28,1,0,0,0,5,1,165,5,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11245,44,0,0,1,0,11,3,149,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24243,58,0,0,1,0,7,2,261,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19803,41,0,0,0,1,5,1,111,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25759,33,0,0,1,0,8,3,66,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4810,47,1,0,1,0,8,1,182,2,999,6,0,-1.7,94.027,-38.3,0.904,4991.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28019,40,1,0,0,0,7,2,314,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2079,33,1,0,0,0,7,5,98,2,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4651,41,0,0,1,0,5,5,140,1,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2787,34,1,0,0,0,6,1,227,15,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7040,56,1,0,0,0,10,4,133,1,3,1,1,-3.4,92.431,-26.9,0.733,5017.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
22878,44,1,0,0,0,5,5,146,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11619,41,0,0,1,1,7,4,115,1,999,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
534,38,0,0,0,0,6,2,556,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
14207,29,1,0,0,1,5,3,168,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2464,44,0,0,0,1,6,2,143,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26804,28,1,0,0,0,5,3,176,1,999,0,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
19713,50,1,0,0,1,7,5,337,2,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
26356,31,0,0,1,0,5,4,176,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20642,34,0,0,0,0,6,1,157,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11341,48,1,0,0,0,8,1,248,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14809,56,1,0,1,0,8,3,58,3,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28444,48,1,0,0,0,11,1,159,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
22353,27,0,0,1,0,3,1,111,3,999,0,0,-1.8,93.369,-34.8,0.652,5008.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24378,45,1,0,0,1,5,5,102,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
19461,31,1,0,1,0,5,4,172,1,999,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17174,41,0,0,0,0,7,2,126,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3343,42,1,0,0,1,5,5,89,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7493,35,1,0,0,0,5,3,100,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31968,29,1,0,1,0,11,4,168,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2812,30,0,0,1,0,7,4,262,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7268,25,0,0,0,0,5,3,217,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12013,71,1,0,1,0,4,3,162,2,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25361,34,1,0,1,1,5,5,328,1,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3812,58,1,0,1,0,7,1,260,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27619,32,1,0,0,0,8,2,127,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3619,33,1,0,0,0,5,1,205,1,999,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
12209,24,1,0,0,0,7,3,127,11,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31097,39,1,0,0,1,7,4,122,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32658,31,0,0,1,0,11,4,41,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18183,30,0,0,1,0,8,3,237,2,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23117,43,1,0,0,0,4,5,997,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4313,33,0,0,0,0,6,3,179,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32466,29,0,0,1,0,8,4,82,2,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5519,33,1,0,0,0,8,5,99,1,999,2,0,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9035,33,0,0,0,0,8,3,732,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5744,41,1,0,0,0,5,1,236,2,999,0,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14548,33,1,0,1,0,5,5,555,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12222,44,0,0,0,0,7,1,73,2,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
22046,49,1,0,0,1,7,4,76,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11782,29,0,0,1,1,5,1,207,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18851,31,1,0,0,0,8,5,172,5,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19919,30,0,0,1,1,5,5,292,8,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22296,32,0,0,1,0,7,4,209,2,999,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6400,26,1,0,0,0,7,3,236,5,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10755,34,1,0,1,0,5,4,218,4,999,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1041,27,0,0,0,0,10,2,143,1,999,0,0,-1.1,94.601,-49.5,0.982,4963.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2497,25,1,0,0,0,7,4,68,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
21753,33,0,0,0,0,5,4,17,5,999,0,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31016,28,1,0,1,0,5,3,249,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29172,36,0,0,0,0,8,2,278,1,999,0,0,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4485,48,0,0,1,0,5,5,76,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
26161,45,0,0,0,0,11,2,191,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
22257,33,1,0,1,0,7,3,99,2,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29058,37,0,0,1,0,5,3,95,6,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20562,27,0,0,0,0,8,5,562,2,3,3,1,-1.7,94.027,-38.3,0.905,4991.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
9264,31,0,0,0,0,8,3,295,1,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31828,40,0,0,1,0,5,5,157,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18460,41,0,0,1,0,5,5,160,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22933,28,0,0,0,0,6,3,643,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32292,30,1,0,0,0,11,3,332,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31556,37,0,0,0,1,7,1,131,6,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29292,31,0,0,0,0,11,2,82,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23799,48,1,0,1,0,11,2,82,1,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13784,41,0,0,0,0,6,4,753,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13403,33,0,0,0,0,5,1,234,1,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12544,39,1,0,1,0,11,1,107,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32137,51,1,0,1,1,10,4,236,3,3,1,1,-1.1,94.601,-49.5,0.965,4963.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3607,27,0,0,0,0,5,1,119,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12809,45,1,0,1,0,7,2,132,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11124,46,1,0,0,1,11,2,97,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21391,33,0,0,0,0,5,2,60,1,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1236,53,1,0,1,0,8,3,329,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
29684,31,1,0,1,0,4,4,39,1,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27993,51,0,0,0,1,5,4,122,1,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
717,26,0,0,1,0,6,1,256,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
