2020-10-25 17:19:35.587 - INFO - 5397 - azureml.train.automl.automlconfig._start_execution:217 - No compute target or run config provided. Running local legacy run.
2020-10-25 17:19:35.589 - INFO - 5397 - azureml.train.automl.automlconfig._start_execution:257 - Submitting local legacy run.
2020-10-25 17:19:35.597 - INFO - 5397 - azureml.automl.core.package_utilities._log_activity:46 - ActivityStarted: PackagesCheck
2020-10-25 17:19:35.598 - INFO - 5397 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:277 - Package: azure-graphrbac, Version: 0.61.1 found.
2020-10-25 17:20:49.529 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - SimpleImputer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:49.529 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649755648 bytes
2020-10-25 17:20:49.529 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - SimpleImputer: Applying transform.
2020-10-25 17:20:49.532 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - SimpleImputer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:49.533 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649755648 bytes
2020-10-25 17:20:49.533 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:49.558 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:49.558 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649755648 bytes
2020-10-25 17:20:49.558 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:49.583 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:49.584 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649755648 bytes
2020-10-25 17:20:49.584 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:49.610 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:49.610 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649755648 bytes
2020-10-25 17:20:49.610 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:49.635 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:49.636 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649755648 bytes
2020-10-25 17:20:49.636 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Applying transform.
2020-10-25 17:20:49.698 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Finished applying transform. Shape (15377, 10)
2020-10-25 17:20:49.707 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649808896 bytes
2020-10-25 17:20:49.707 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Applying transform.
2020-10-25 17:20:49.768 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Finished applying transform. Shape (15377, 5)
2020-10-25 17:20:49.769 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:49.769 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Applying transform.
2020-10-25 17:20:49.829 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Finished applying transform. Shape (15377, 37)
2020-10-25 17:20:49.829 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:49.830 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Applying transform.
2020-10-25 17:20:49.889 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Finished applying transform. Shape (15377, 25)
2020-10-25 17:20:49.890 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:49.890 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Applying transform.
2020-10-25 17:20:49.965 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - StringCastTransformer,CountVectorizer: Finished applying transform. Shape (15377, 7)
2020-10-25 17:20:49.966 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:49.966 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:49.992 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:49.993 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:49.993 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.026 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.027 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.027 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.053 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.054 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.054 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.077 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1391742976
2020-10-25 17:20:50.078 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1583542272
2020-10-25 17:20:50.078 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 65.13069
2020-10-25 17:20:50.079 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 8.289641
2020-10-25 17:20:50.083 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.084 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.084 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.109 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.110 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.110 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.135 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.136 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.136 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.169 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.170 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.170 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.195 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.197 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.197 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.225 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.226 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.226 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.251 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.252 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.252 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.277 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.278 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.278 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.306 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.307 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.307 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.333 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.333 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649681920 bytes
2020-10-25 17:20:50.333 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.358 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.359 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649456640 bytes
2020-10-25 17:20:50.359 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
2020-10-25 17:20:50.384 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Finished applying transform. Shape (15377, 1)
2020-10-25 17:20:50.385 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Transform memory estimate: 0 bytes, Current available memory: 10649456640 bytes
2020-10-25 17:20:50.385 - INFO - 5397 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - CatImputer,StringCastTransformer,LabelEncoderTransformer: Applying transform.
